order_id,user_id,status,amount,region,priority,order_date
ORD-550117,USR-10534,Completed,3584.66,East,Medium,2023-09-24
ORD-550118,USR-9321,Cancelled,3654.32,North,Medium,2024-03-24
ORD-550119,USR-15968,Completed,3397.99,East,High,2024-01-30
ORD-550120,USR-7183,Processing,259.17,West,High,2024-02-08
ORD-550121,USR-13636,Cancelled,1170.32,East,Low,2023-04-09
ORD-550122,USR-11766,Processing,2959.67,North,Medium,2023-05-06
ORD-550123,USR-11577,Processing,3096.58,North,Low,2023-11-12
ORD-550124,USR-8950,Cancelled,1753.15,South,Low,2023-08-09
ORD-550125,,Cancelled,2153.71,North,Low,2024-02-20
ORD-550126,USR-11398,Completed,3270.43,East,Low,2024-02-06
ORD-550127,USR-5794,Pending,3197.91,North,Low,2023-08-22
ORD-550128,USR-9154,Completed,3837.97,East,Low,2023-12-13
ORD-550129,USR-7862,Pending,501.8,West,High,2023-02-08
ORD-550130,USR-7590,Processing,1579.68,South,High,2024-02-01
ORD-550131,USR-1182,Completed,1130.67,East,Medium,2023-02-21
ORD-550132,USR-7925,Cancelled,2551.13,North,Low,2023-10-17
ORD-550133,USR-4172,Completed,3596.36,South,High,2023-01-25
ORD-550134,USR-8320,Cancelled,1982.93,West,High,2023-03-02
ORD-550135,USR-5562,Pending,1633.94,South,Low,2023-08-14
ORD-550136,USR-1201,Processing,4257.5,West,Low,2023-12-30
ORD-550137,USR-13454,Pending,460.97,East,Medium,2023-09-20
ORD-550138,,Processing,1905.14,West,Medium,2023-11-29
ORD-550139,USR-2490,Cancelled,67.39,East,High,2023-06-12
ORD-550140,USR-4518,Cancelled,1907.66,East,Medium,2024-01-26
ORD-550141,USR-1515,Completed,1519.63,North,Low,2023-06-19
ORD-550142,,Processing,2082.36,West,Low,2024-01-05
ORD-550143,USR-15295,Pending,1073.94,North,Medium,2023-09-21
ORD-550144,USR-8615,Processing,1506.73,North,Medium,2023-02-18
ORD-550145,USR-13538,Completed,1615.71,East,Medium,2023-05-30
ORD-550146,USR-8690,Cancelled,3439.91,West,Low,2024-03-16
ORD-550147,USR-13011,Completed,4239.46,East,High,2023-02-15
ORD-550148,USR-1481,Cancelled,3231.2,East,High,2023-01-07
ORD-550149,USR-4548,Completed,1741.63,West,Medium,2024-02-06
ORD-550150,,Cancelled,3502.56,North,Low,2023-05-05
ORD-550151,USR-6211,Completed,1511.07,South,High,2023-07-04
ORD-550152,USR-6337,Pending,2004.98,South,Medium,2023-08-17
ORD-550153,USR-15512,Cancelled,189.14,East,Low,2023-05-12
ORD-550154,USR-3027,Pending,1629.15,North,Medium,2023-03-05
ORD-550155,USR-14154,Processing,1899.46,North,Medium,2023-04-26
ORD-550156,USR-4672,Processing,1255.89,South,Medium,2023-12-04
ORD-550157,USR-2906,Processing,2826.43,West,High,2023-08-18
ORD-550158,USR-12758,Pending,2455.3,North,Medium,2023-09-29
ORD-550159,USR-5167,Cancelled,3413.28,West,Low,2023-06-01
ORD-550160,USR-12861,Completed,1133.71,West,High,2023-09-11
ORD-550161,USR-11185,Cancelled,1784.63,South,High,2023-02-24
ORD-550162,USR-13773,Cancelled,2136.09,South,Medium,2023-10-02
ORD-550163,USR-13849,Processing,458.06,South,Low,2023-06-02
ORD-550164,USR-8731,Processing,2096.49,East,High,2023-07-07
ORD-550165,USR-8211,Cancelled,1057.81,West,Low,2023-09-14
ORD-550166,USR-2373,Cancelled,1484.72,North,Medium,2024-02-25
ORD-550167,USR-11205,Pending,4034.46,East,High,2023-12-09
ORD-550168,USR-14918,Cancelled,3576.58,West,High,2023-05-17
ORD-550169,USR-3480,Cancelled,3296.21,South,Low,2023-11-06
ORD-550170,USR-15469,Cancelled,1440.96,South,High,2023-10-29
ORD-550171,USR-12371,Cancelled,532.39,West,Low,2024-03-01
ORD-550172,USR-11995,Pending,789.07,South,Low,2023-02-19
ORD-550173,USR-4773,Processing,2248.74,North,High,2023-08-06
ORD-550174,USR-13340,Completed,4422.3,West,Low,2023-07-24
ORD-550175,USR-3141,Pending,2137.58,West,Medium,2023-02-03
ORD-550176,USR-8667,Cancelled,2820.4,North,Medium,2024-02-16
ORD-550177,USR-4900,Processing,2628.23,East,High,2023-01-10
ORD-550178,USR-13663,Completed,386.34,South,High,2023-03-04
ORD-550179,,Pending,2677.42,East,High,2023-07-20
ORD-550180,USR-12341,Cancelled,1202.02,South,Low,2023-01-24
ORD-550181,USR-11077,Processing,1461.29,South,High,2023-12-28
ORD-550182,USR-5750,Processing,3844.47,West,High,2023-11-29
ORD-550183,USR-9129,Cancelled,3782.96,East,Low,2023-03-10
ORD-550184,USR-10383,Pending,2209.75,West,Medium,2023-06-03
ORD-550185,USR-8263,Pending,3799.98,West,Medium,2023-05-06
ORD-550186,USR-15675,Processing,4270.84,South,High,2023-05-26
ORD-550187,USR-10617,Pending,2942.23,West,High,2023-05-24
ORD-550188,USR-8372,Pending,3119.19,West,High,2023-07-24
ORD-550189,USR-6745,Processing,3119.32,West,Medium,2024-01-30
ORD-550190,USR-10535,Pending,1595.32,West,Low,2023-03-28
ORD-550191,USR-4216,Completed,1140.64,North,Medium,2023-02-27
ORD-550192,USR-13404,Cancelled,3620.19,South,High,2023-03-29
ORD-550193,USR-8301,Cancelled,130.7,East,Medium,2023-01-28
ORD-550194,USR-1478,Cancelled,1918.63,West,Medium,2023-05-28
ORD-550195,USR-12373,Cancelled,3440.69,East,High,2023-02-13
ORD-550196,USR-2321,Cancelled,3088.21,South,Medium,2023-03-31
ORD-550197,,Cancelled,2880.3,North,Medium,2023-01-31
ORD-550198,USR-5698,Cancelled,3991.77,South,High,2023-01-03
ORD-550199,USR-14309,Completed,1378.85,North,High,2023-10-11
ORD-550200,USR-13809,Cancelled,4331.95,North,Low,2024-01-10
ORD-550201,USR-9779,Processing,1556.55,West,Medium,2023-12-16
ORD-550202,USR-11361,Completed,1626.13,West,High,2023-08-19
ORD-550203,USR-1116,Cancelled,3595.41,North,Low,2024-02-26
ORD-550204,USR-11493,Completed,1868.9,East,High,2023-09-17
ORD-550205,USR-15840,Processing,2967.2,South,Medium,2024-01-16
ORD-550206,USR-13099,Completed,2110.61,South,Low,2023-01-26
ORD-550207,USR-6267,Pending,1034.55,East,Low,2024-03-13
ORD-550208,USR-7941,Pending,369.79,East,Medium,2023-10-25
ORD-550209,USR-9191,Pending,2283.88,North,Low,2023-08-26
ORD-550210,USR-10343,Completed,3271.13,East,High,2023-05-06
ORD-550211,USR-12931,Pending,2079.57,East,Medium,2023-07-08
ORD-550212,USR-2546,Completed,2462.54,West,Low,2023-12-15
ORD-550213,,Cancelled,799.14,East,Low,2024-01-13
ORD-550214,USR-10817,Pending,1057.99,South,Low,2023-06-17
ORD-550215,USR-8249,Cancelled,2780.48,East,High,2024-03-01
ORD-550216,USR-4977,Cancelled,3177.34,East,Low,2023-04-07
ORD-550217,USR-1836,Cancelled,1662.47,East,High,2024-03-20
ORD-550218,USR-10643,Processing,508.13,East,Low,2023-09-01
ORD-550219,USR-5748,Completed,2990.83,South,Low,2023-09-06
ORD-550220,USR-8292,Cancelled,2741.51,East,Medium,2023-10-03
ORD-550221,USR-1917,Completed,929.87,East,Medium,2024-02-14
ORD-550222,USR-1669,Completed,1909.06,West,Medium,2023-12-04
ORD-550223,USR-7633,Completed,4375.15,West,Medium,2023-08-09
ORD-550224,USR-1800,Processing,1348.16,West,High,2023-04-02
ORD-550225,USR-14472,Completed,1823.77,South,High,2023-11-12
ORD-550226,USR-2897,Completed,132.18,North,High,2023-01-15
ORD-550227,USR-6990,Completed,2954.58,North,High,2024-02-03
ORD-550228,USR-15531,Pending,4236.0,South,Medium,2023-05-25
ORD-550229,USR-8513,Pending,1704.71,North,Low,2023-06-18
ORD-550230,USR-2409,Processing,3095.31,North,Medium,2023-01-03
ORD-550231,USR-8534,Cancelled,2550.37,North,Low,2023-10-04
ORD-550232,USR-12157,Pending,368.46,West,Medium,2024-02-02
ORD-550233,USR-11950,Cancelled,2598.13,South,Low,2023-03-29
ORD-550234,USR-6351,Pending,1339.11,North,Low,2023-12-09
ORD-550235,USR-1644,Processing,1415.87,North,Medium,2023-07-10
ORD-550236,USR-3066,Processing,705.69,North,Medium,2023-01-27
ORD-550237,USR-3916,Completed,1443.62,West,Low,2023-05-22
ORD-550238,USR-15085,Processing,3709.48,West,Medium,2024-02-17
ORD-550239,USR-2103,Pending,1940.39,North,Low,2024-02-14
ORD-550240,USR-11670,Processing,2216.16,North,High,2023-10-15
ORD-550241,USR-15176,Processing,970.05,East,Low,2023-09-16
ORD-550242,,Pending,1007.98,South,Low,2023-04-16
ORD-550243,USR-12696,Cancelled,1350.44,South,Medium,2023-01-27
ORD-550244,USR-8954,Completed,4434.17,East,Low,2023-11-27
ORD-550245,USR-14480,Completed,2686.01,South,Medium,2023-08-16
ORD-550246,USR-2353,Cancelled,3574.72,North,Medium,2024-01-06
ORD-550247,USR-10299,Processing,2923.43,East,High,2023-11-28
ORD-550248,USR-3621,Processing,4268.39,West,High,2023-04-11
ORD-550249,USR-7547,Processing,1081.33,West,Medium,2023-07-27
ORD-550250,USR-2435,Pending,1542.54,South,High,2023-10-03
ORD-550251,,Pending,3649.4,East,High,2023-08-01
ORD-550252,USR-15052,Pending,3282.52,North,High,2023-04-19
ORD-550253,USR-3589,Completed,1134.24,South,High,2023-03-27
ORD-550254,USR-8977,Processing,797.63,South,Medium,2023-08-12
ORD-550255,USR-4170,Processing,4308.68,North,High,2024-02-03
ORD-550256,USR-13390,Cancelled,2601.46,East,High,2024-03-03
ORD-550257,USR-4563,Completed,2694.83,East,High,2023-04-22
ORD-550258,USR-3816,Cancelled,3314.73,West,High,2024-02-10
ORD-550259,USR-5801,Pending,160.51,West,High,2023-03-21
ORD-550260,USR-2263,Processing,639.47,East,Low,2023-07-14
ORD-550261,USR-2332,Cancelled,2619.46,North,Low,2023-07-02
ORD-550262,USR-15989,Completed,2111.51,West,Low,2023-06-10
ORD-550263,USR-2280,Processing,825.75,North,High,2023-09-10
ORD-550264,USR-8248,Completed,1086.29,North,High,2023-06-06
ORD-550265,USR-2426,Cancelled,403.89,West,Low,2023-04-29
ORD-550266,USR-4238,Pending,217.1,East,High,2023-10-10
ORD-550267,USR-10125,Cancelled,300.37,South,Medium,2023-02-18
ORD-550268,USR-2727,Pending,229.2,South,High,2023-12-24
ORD-550269,USR-7580,Cancelled,1282.49,East,High,2023-07-04
ORD-550270,USR-10756,Processing,2924.88,West,Low,2024-02-17
ORD-550271,USR-15530,Pending,3177.13,West,Low,2023-03-02
ORD-550272,USR-4801,Processing,4287.37,North,High,2023-03-02
ORD-550273,USR-12945,Processing,4408.0,South,Low,2023-09-03
ORD-550274,USR-4029,Processing,2900.64,West,Medium,2023-12-01
ORD-550275,USR-14100,Completed,1373.13,South,Medium,2023-05-24
ORD-550276,USR-12370,Completed,1883.97,North,Low,2023-07-06
ORD-550277,USR-12238,Cancelled,716.75,South,Medium,2024-02-17
ORD-550278,USR-13074,Processing,323.97,East,High,2023-03-09
ORD-550279,USR-3403,Pending,495.52,East,High,2023-02-26
ORD-550280,USR-2475,Completed,3088.84,West,High,2024-03-15
ORD-550281,USR-13645,Pending,1836.54,East,Medium,2023-07-13
ORD-550282,USR-7937,Processing,3338.76,North,Low,2023-01-26
ORD-550283,USR-3129,Cancelled,3277.56,West,Low,2024-03-25
ORD-550284,USR-15794,Cancelled,2019.75,West,Medium,2023-12-08
ORD-550285,USR-4196,Cancelled,3770.3,North,Medium,2023-10-22
ORD-550286,USR-11988,Completed,1558.39,West,High,2023-08-01
ORD-550287,USR-13383,Processing,399.04,West,Low,2023-11-14
ORD-550288,USR-2126,Completed,1449.93,East,High,2023-06-26
ORD-550289,USR-2417,Processing,2767.49,North,Medium,2023-06-11
ORD-550290,USR-12794,Processing,3331.01,North,High,2023-01-12
ORD-550291,USR-9049,Completed,1065.97,North,Medium,2023-06-07
ORD-550292,USR-7000,Processing,3502.96,South,Medium,2023-12-18
ORD-550293,USR-4893,Processing,1319.32,South,Low,2023-11-13
ORD-550294,USR-7431,Completed,1707.44,West,Low,2023-02-15
ORD-550295,USR-13048,Pending,2412.31,East,Low,2023-07-14
ORD-550296,USR-12476,Completed,3961.06,West,High,2023-01-27
ORD-550297,USR-8554,Processing,1001.13,East,Low,2023-10-17
ORD-550298,USR-2962,Processing,789.57,West,Low,2024-02-15
ORD-550299,USR-6648,Pending,4153.08,South,High,2024-02-04
ORD-550300,USR-15704,Pending,852.83,South,Medium,2023-02-06
ORD-550301,USR-2802,Cancelled,2855.84,East,Low,2023-04-27
ORD-550302,,Completed,951.57,East,Low,2023-10-03
ORD-550303,USR-11562,Cancelled,2414.03,South,Low,2023-10-22
ORD-550304,USR-6497,Processing,1044.04,West,Low,2023-10-06
ORD-550305,USR-2648,Pending,529.12,North,Low,2023-09-24
ORD-550306,USR-1097,Processing,1805.18,South,High,2023-01-19
ORD-550307,USR-7992,Completed,689.42,West,Low,2023-09-06
ORD-550308,,Processing,2713.6,West,Medium,2023-05-07
ORD-550309,USR-2796,Processing,659.74,South,Low,2023-12-22
ORD-550310,USR-14683,Completed,3749.82,South,High,2023-12-29
ORD-550311,USR-14660,Pending,1949.82,East,High,2023-05-15
ORD-550312,USR-5605,Pending,4021.18,North,High,2024-01-05
ORD-550313,USR-3353,Processing,3345.74,South,Low,2023-05-17
ORD-550314,USR-1622,Cancelled,3878.68,East,Low,2023-08-31
ORD-550315,USR-14196,Cancelled,1564.35,East,High,2024-01-12
ORD-550316,USR-7429,Completed,3911.36,South,Medium,2023-12-14
ORD-550317,USR-12192,Pending,784.76,North,High,2024-01-05
ORD-550318,USR-4905,Pending,3780.61,South,Low,2023-10-31
ORD-550319,USR-8383,Pending,3582.94,North,High,2023-08-14
ORD-550320,USR-3409,Completed,915.17,East,Medium,2023-12-14
ORD-550321,USR-6888,Completed,565.84,South,Low,2023-11-14
ORD-550322,USR-12432,Completed,2481.7,South,High,2023-03-04
ORD-550323,,Cancelled,1088.82,South,Low,2023-10-29
ORD-550324,USR-3295,Pending,164.24,North,High,2023-03-18
ORD-550325,USR-2880,Cancelled,1874.83,West,High,2023-10-27
ORD-550326,USR-12824,Processing,2122.2,North,Low,2023-08-29
ORD-550327,USR-4129,Pending,2879.58,North,High,2024-03-18
ORD-550328,USR-3547,Pending,217.61,South,Low,2023-08-28
ORD-550329,USR-5309,Pending,261.8,West,Low,2023-09-22
ORD-550330,USR-6518,Completed,1142.11,North,High,2024-01-20
ORD-550331,USR-13651,Completed,2930.23,South,High,2023-03-23
ORD-550332,USR-3819,Pending,1743.97,South,Medium,2023-04-25
ORD-550333,USR-11555,Pending,4345.53,South,Low,2023-05-10
ORD-550334,USR-4199,Processing,3086.48,West,Low,2023-10-25
ORD-550335,USR-3309,Cancelled,1914.01,South,High,2024-03-21
ORD-550336,USR-14790,Processing,885.26,West,High,2024-03-12
ORD-550337,USR-2765,Completed,3784.16,North,Low,2024-02-25
ORD-550338,USR-12808,Processing,125.05,East,Low,2023-01-21
ORD-550339,USR-8841,Completed,3323.88,West,Low,2024-03-26
ORD-550340,USR-5106,Processing,2671.63,East,High,2023-05-24
ORD-550341,USR-3146,Pending,1577.09,South,High,2023-02-01
ORD-550342,USR-9847,Pending,1328.76,East,Medium,2023-08-30
ORD-550343,USR-14475,Processing,923.07,South,High,2023-01-03
ORD-550344,USR-6721,Processing,1854.72,South,High,2024-01-18
ORD-550345,USR-4718,Completed,2633.75,East,Medium,2023-10-23
ORD-550346,USR-4881,Cancelled,3554.0,North,Low,2023-06-05
ORD-550347,USR-10887,Completed,1796.78,North,High,2023-11-25
ORD-550348,USR-11370,Completed,3435.28,South,High,2023-08-06
ORD-550349,USR-5549,Pending,1534.74,West,High,2023-09-08
ORD-550350,USR-15856,Pending,3191.93,East,High,2023-04-15
ORD-550351,USR-7236,Pending,2948.35,South,Low,2023-03-12
ORD-550352,USR-7528,Completed,1309.67,East,Medium,2023-04-20
ORD-550353,USR-9382,Processing,1986.96,North,Low,2023-12-30
ORD-550354,USR-12730,Completed,2899.72,East,Low,2023-08-22
ORD-550355,USR-2164,Completed,3766.2,East,Medium,2023-04-27
ORD-550356,USR-6658,Completed,2834.71,South,High,2024-02-11
ORD-550357,USR-11744,Pending,374.09,South,High,2023-11-14
ORD-550358,USR-15000,Completed,1622.9,North,Medium,2024-01-20
ORD-550359,USR-8463,Processing,1260.18,West,Medium,2023-05-07
ORD-550360,USR-15584,Cancelled,2918.36,East,Low,2024-01-15
ORD-550361,USR-11780,Processing,2770.87,South,Low,2023-02-22
ORD-550362,USR-2341,Pending,2675.21,East,High,2023-11-11
ORD-550363,USR-2826,Pending,1319.37,West,Low,2023-12-26
ORD-550364,USR-2418,Processing,2673.34,West,Medium,2023-03-31
ORD-550365,USR-6750,Cancelled,129.2,West,Medium,2024-02-11
ORD-550366,USR-5509,Processing,92.3,South,High,2023-01-03
ORD-550367,USR-4044,Cancelled,4156.94,South,Low,2023-12-23
ORD-550368,USR-10025,Completed,735.89,South,Low,2023-08-12
ORD-550369,USR-5997,Completed,1594.77,West,High,2023-06-17
ORD-550370,USR-6077,Completed,2172.29,South,High,2024-01-20
ORD-550371,,Cancelled,643.74,West,Low,2023-11-30
ORD-550372,USR-14431,Cancelled,4205.56,South,High,2023-12-06
ORD-550373,USR-11687,Cancelled,234.08,South,Medium,2024-02-12
ORD-550374,USR-2367,Processing,2942.25,South,Low,2023-11-21
ORD-550375,USR-12712,Processing,2442.33,West,Medium,2023-08-22
ORD-550376,USR-15954,Pending,4169.32,West,Low,2023-01-08
ORD-550377,,Cancelled,4243.55,East,Low,2024-01-17
ORD-550378,USR-12746,Processing,2685.95,South,Medium,2023-08-23
ORD-550379,USR-1333,Completed,1231.1,East,Medium,2023-08-26
ORD-550380,USR-9830,Processing,2013.33,East,Low,2023-09-22
ORD-550381,USR-15870,Pending,2653.22,East,Medium,2023-08-20
ORD-550382,USR-5018,Completed,1388.88,West,Low,2024-02-12
ORD-550383,USR-6093,Pending,1191.58,West,High,2023-01-25
ORD-550384,USR-12157,Processing,947.82,East,Medium,2023-04-02
ORD-550385,USR-13028,Completed,1548.31,East,Low,2023-05-06
ORD-550386,USR-11944,Pending,3174.74,North,Medium,2023-12-20
ORD-550387,USR-6358,Processing,1976.05,West,High,2023-03-02
ORD-550388,USR-15787,Cancelled,996.69,South,Medium,2023-06-16
ORD-550389,USR-9814,Cancelled,2297.16,North,High,2023-01-21
ORD-550390,USR-15804,Cancelled,3868.19,South,Low,2023-02-13
ORD-550391,USR-10679,Completed,1000.38,South,Low,2023-11-18
ORD-550392,USR-12995,Cancelled,4124.09,South,Medium,2023-05-12
ORD-550393,USR-5369,Processing,3518.93,West,Medium,2023-04-20
ORD-550394,USR-7330,Cancelled,4206.02,North,Low,2024-01-05
ORD-550395,USR-3921,Processing,2425.73,East,Low,2023-06-07
ORD-550396,USR-12762,Pending,451.99,North,Medium,2023-10-11
ORD-550397,USR-4938,Pending,1597.5,West,Medium,2023-01-03
ORD-550398,USR-2420,Processing,2928.69,West,Medium,2023-08-24
ORD-550399,USR-12428,Pending,133.79,South,Low,2024-01-26
ORD-550400,USR-2568,Completed,61.02,South,Low,2023-06-30
ORD-550401,USR-6770,Pending,1830.16,North,Medium,2023-11-09
ORD-550402,USR-5114,Completed,4137.7,South,Low,2024-02-18
ORD-550403,USR-6980,Completed,3666.27,North,Low,2023-11-10
ORD-550404,USR-12617,Completed,1471.8,West,High,2023-01-17
ORD-550405,USR-15901,Processing,633.75,East,Medium,2023-05-16
ORD-550406,USR-12037,Pending,526.09,East,Low,2023-12-23
ORD-550407,USR-8687,Processing,2352.66,North,Low,2023-06-13
ORD-550408,USR-9745,Completed,2411.4,West,Low,2023-06-22
ORD-550409,USR-6974,Cancelled,2564.11,East,Medium,2023-03-10
ORD-550410,USR-10355,Completed,4282.07,North,Medium,2024-01-07
ORD-550411,USR-5870,Processing,1580.97,East,High,2023-09-29
ORD-550412,USR-4338,Processing,4361.42,South,Medium,2023-07-29
ORD-550413,USR-11784,Completed,352.01,West,Low,2023-08-29
ORD-550414,USR-9021,Pending,2500.56,North,Low,2023-04-07
ORD-550415,USR-1223,Completed,2417.43,East,Low,2023-08-30
ORD-550416,USR-5619,Cancelled,2309.71,North,Medium,2023-05-13
ORD-550417,USR-2062,Completed,1246.48,North,Low,2023-04-13
ORD-550418,USR-4511,Pending,1655.0,North,High,2023-06-21
ORD-550419,,Processing,4254.26,West,Medium,2023-10-24
ORD-550420,USR-2804,Cancelled,1266.49,East,Low,2023-12-07
ORD-550421,USR-11837,Processing,874.3,West,High,2023-09-23
ORD-550422,USR-2981,Pending,1551.37,North,Medium,2023-11-07
ORD-550423,USR-12710,Cancelled,2460.91,East,High,2023-10-17
ORD-550424,USR-13383,Cancelled,1099.97,East,Low,2023-01-16
ORD-550425,USR-14744,Pending,1487.53,North,Medium,2023-10-01
ORD-550426,USR-5360,Completed,1196.79,West,High,2023-03-22
ORD-550427,USR-5579,Cancelled,1066.97,South,High,2023-12-11
ORD-550428,USR-8774,Completed,358.21,West,High,2023-10-15
ORD-550429,USR-2086,Pending,2760.06,South,Medium,2023-11-05
ORD-550430,USR-14303,Cancelled,2485.92,North,Medium,2023-05-05
ORD-550431,USR-14461,Cancelled,2837.65,East,High,2023-02-14
ORD-550432,USR-4546,Pending,2285.95,East,High,2023-10-20
ORD-550433,USR-5171,Pending,1178.43,East,Medium,2023-10-01
ORD-550434,USR-9570,Pending,3345.35,North,High,2023-07-04
ORD-550435,USR-8136,Processing,349.12,North,High,2023-02-17
ORD-550436,USR-1132,Completed,4219.39,North,High,2023-05-26
ORD-550437,USR-8256,Processing,2892.89,West,Medium,2023-10-28
ORD-550438,,Completed,2631.48,South,Low,2023-06-27
ORD-550439,USR-12118,Cancelled,271.47,East,Medium,2023-08-26
ORD-550440,USR-13472,Completed,2664.37,North,Low,2023-09-15
ORD-550441,USR-5788,Processing,1084.27,West,High,2023-01-03
ORD-550442,USR-2694,Cancelled,3266.6,East,Low,2023-03-12
ORD-550443,USR-11293,Completed,599.25,West,Low,2023-01-17
ORD-550444,USR-14467,Cancelled,878.05,South,High,2023-11-30
ORD-550445,USR-4514,Pending,674.33,South,High,2024-01-20
ORD-550446,USR-14822,Processing,3016.29,North,Low,2023-12-20
ORD-550447,USR-6800,Processing,3307.67,North,Low,2023-08-11
ORD-550448,USR-15478,Processing,700.48,East,Low,2023-11-30
ORD-550449,USR-1915,Processing,3692.35,West,High,2023-03-02
ORD-550450,USR-8300,Processing,1321.61,South,High,2023-03-15
ORD-550451,USR-8038,Cancelled,67.63,East,Low,2023-05-02
ORD-550452,USR-4484,Pending,2652.54,West,Medium,2023-07-04
ORD-550453,USR-7710,Pending,1261.56,West,High,2023-01-11
ORD-550454,USR-1714,Completed,521.29,East,High,2023-10-09
ORD-550455,USR-3818,Processing,3271.7,East,Low,2023-03-31
ORD-550456,USR-3869,Cancelled,3814.61,South,High,2024-03-05
ORD-550457,USR-13940,Processing,3690.83,East,High,2023-03-02
ORD-550458,USR-12874,Completed,1366.67,South,High,2023-10-15
ORD-550459,USR-11143,Completed,2351.46,West,High,2023-11-16
ORD-550460,USR-1773,Pending,4115.08,South,Medium,2023-10-24
ORD-550461,USR-1789,Pending,3214.56,West,Medium,2024-03-03
ORD-550462,USR-12428,Completed,872.25,East,Low,2023-01-25
ORD-550463,USR-7026,Processing,4184.63,East,Low,2023-06-22
ORD-550464,USR-11257,Completed,1342.28,South,High,2023-05-02
ORD-550465,USR-11789,Processing,150.12,North,High,2024-01-28
ORD-550466,USR-11558,Processing,1753.87,North,High,2023-01-07
ORD-550467,,Pending,97.65,North,Low,2023-11-30
